epc,antennaIndex,frequency,time,RSSI,phase,dopplerShift,velocity,x,y,z,angle
942700000000000000000007,1,920625000,0,-45,0.582912699396544,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.89001980437655,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64,4.97623367590102,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,1.98190317794825,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.62003918570868,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.69351478982575,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.39945689965602,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-65,3.99448597165421,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66,3.71223350668325,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.607456392002714,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.42400059226219,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.57693224994644,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.91456349698272,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-50.5,2.65071880146639,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.828971520264,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.91456349698272,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54,1.55238855734027,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.589048622548086,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.6384469551633,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-65,4.89033075177942,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.39332097650448,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,2.01258279370596,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.77972866135022,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.576776776245001,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.94524311274043,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.87176750862336,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.62617510886022,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.58306817309798,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64,4.90873852123405,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.4117287459591,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.59534001940107,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64,4.81056375080937,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.4117287459591,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-67.5,3.66928204462245,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.601320468851172,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-52,2.9268353432858,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.65071880146639,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.42400059226219,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.84722381601719,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.576776776245001,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-65,4.97009775274948,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.62617510886022,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.92069942013426,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.60761186570415,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.589048622548086,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.71836942983479,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-50.5,2.61390326255713,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.96396182959793,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.61374778885569,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.38718505335293,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.90842757383118,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.98803910109979,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-52,2.90229165067963,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.97576725479671,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.576776776245001,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-67,3.93926266329033,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.42400059226219,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.93941813699176,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.6384469551633,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.64442740461341,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.42400059226219,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-52,2.92069942013426,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.65669925091649,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.96349540849362,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.595184545699629,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.56481587734479,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-67,3.8779034317749,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.92714629068868,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.582912699396544,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.90229165067963,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.98190317794825,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.77374821190012,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.65685472461793,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.38718505335293,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.62019465941011,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.64442740461341,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.63231103201176,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.58920409624952,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-65,4.84737928971863,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.39945689965602,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,2.00031094740288,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.589048622548086,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.9268353432858,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66.5,3.84722381601719,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000008,1,920625000,0,-51,2.60776733940559,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000006,1,920625000,0,-54.5,1.65056332776495,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000004,1,920625000,0,-64.5,4.84124336656708,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.595184545699629,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.42400059226219,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000002,1,920625000,0,-51.5,2.89615572752809,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-67,3.81654420025948,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000003,1,920625000,0,-54,4.38104913020139,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000007,1,920625000,0,-45,0.582912699396544,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000005,1,920625000,0,-66,3.78586458450176,0,0,0.220036010742188,1.63,0,-0.0240000002086163
942700000000000000000001,1,920625000,0,-49.5,1.96963133164516,0,0,0.220036010742188,1.63,0,-0.0240000002086163
