epc,antennaIndex,frequency,time,RSSI,phase,dopplerShift,velocity,x,y,z,angle
100000000000000000000001,1,920625000,0,-45.5,5.70027260778304,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42.5,0.681087469821224,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,5.81685514766235,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.33149532388474,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.70640853093458,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.62019465941011,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.32535940073319,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.62633058256166,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,5.82912699396544,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42.5,0.687223392972768,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.70027260778304,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.31308755443011,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.71868037723767,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43,0.674951546669682,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.61405873625857,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,5.80458330135927,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.32535940073319,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,5.81685514766235,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42.5,0.66881562351814,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.68800076147996,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.63860242886474,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,5.83526291711698,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.61405873625857,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.70640853093458,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.30695163127857,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43,0.66881562351814,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42.5,0.656543777215054,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45.5,3.60178688995549,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,1.30695163127857,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-45.5,5.71254445408613,0,0,0.640059997558594,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,5.82912699396544,0,0,0.640059997558594,1.63,0,-5400.240234375
