epc,antennaIndex,frequency,time,RSSI,phase,dopplerShift,velocity,x,y,z,angle
100000000000000000000003,1,920625000,0,-43,0.963339934792183,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,1.23332055346006,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-47,1.65056332776495,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43.5,2.12916533358527,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-44.5,2.42982556801086,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-43,0.969475857943725,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45,2.44209741431394,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,1.2394564766116,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-47,1.63215555831032,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43.5,2.14143717988835,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43.5,2.1475731030399,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-43,0.969475857943725,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-47,1.63215555831032,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45,2.46050518376857,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,1.2394564766116,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-45,2.44823333746548,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-42.5,0.963339934792183,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43.5,2.14143717988835,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46,1.23332055346006,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-47,1.66283517406803,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-43.5,2.14143717988835,0,0,0.720072021484375,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-44.5,2.42982556801086,0,0,0.720072021484375,1.63,0,-5400.240234375
