epc,antennaIndex,frequency,time,RSSI,phase,dopplerShift,velocity,x,y,z,angle
100000000000000000000004,1,920625000,0,-47,0.245436926061703,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-42.5,1.33149532388474,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,3.30726257868144,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-46.5,0.21475731030399,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.251572849213245,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.34376717018782,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.01856324315607,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.233165079758617,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-46.5,0.21475731030399,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-47,3.31953442498453,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.33763124703628,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.01856324315607,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-42.5,1.33149532388474,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.233165079758617,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.02469916630761,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,3.29499073237836,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-46.5,0.227029156607075,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.00629139685298,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.227029156607075,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.34376717018782,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-47,3.29499073237836,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-46.5,0.233165079758617,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,3.30726257868144,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.23930100291016,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.00629139685298,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-46.5,0.233165079758617,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.34990309333936,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000004,1,920625000,0,-47,0.227029156607075,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.23930100291016,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,3.32567034813607,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.01242732000452,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.35603901649091,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000003,1,920625000,0,-44.5,0.269980618667873,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000002,1,920625000,0,-42,1.03083508945915,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000000,1,920625000,0,-46.5,3.30726257868144,0,0,0.320063995361328,1.63,0,-5400.240234375
100000000000000000000001,1,920625000,0,-43,1.34990309333936,0,0,0.320063995361328,1.63,0,-5400.240234375
